monotonic_ns,seq,timestamp,marker,payload_type,packet_bytes,ssrc,seq_delta,ts_delta,wall_delta_ns
1724389266610000,10851,1807791797,0,0,172,74073725,1,160,20059000
1724389286693000,10852,1807791957,0,0,172,74073725,1,160,20083000
1724389306535000,10853,1807792117,0,0,172,74073725,1,160,19842000
1724389326738000,10854,1807792277,0,0,172,74073725,1,160,20203000
1724389346245000,10855,1807792437,0,0,172,74073725,1,160,19507000
1724389366178000,10856,1807792597,0,0,172,74073725,1,160,19933000
1724389386195000,10857,1807792757,0,0,172,74073725,1,160,20017000
1724389411427000,10858,1807792917,0,0,172,74073725,1,160,25232000
1724389426501000,10859,1807793077,0,0,172,74073725,1,160,15074000
1724389446723000,10860,1807793237,0,0,172,74073725,1,160,20222000
1724389466506000,10861,1807793397,0,0,172,74073725,1,160,19783000
1724389486345000,10862,1807793557,0,0,172,74073725,1,160,19839000
1724389506534000,10863,1807793717,0,0,172,74073725,1,160,20189000
1724389526633000,10864,1807793877,0,0,172,74073725,1,160,20099000
1724389546517000,10865,1807794037,0,0,172,74073725,1,160,19884000
1724389566640000,10866,1807794197,0,0,172,74073725,1,160,20123000
1724389586553000,10867,1807794357,0,0,172,74073725,1,160,19913000
1724389607241000,10868,1807794517,0,0,172,74073725,1,160,20688000
1724389626609000,10869,1807794677,0,0,172,74073725,1,160,19368000
1724389646609000,10870,1807794837,0,0,172,74073725,1,160,20000000
1724389666729000,10871,1807794997,0,0,172,74073725,1,160,20120000
1724389687012000,10872,1807795157,0,0,172,74073725,1,160,20283000
1724389706788000,10873,1807795317,0,0,172,74073725,1,160,19776000
1724389727452000,10874,1807795477,0,0,172,74073725,1,160,20664000
1724389746579000,10875,1807795637,0,0,172,74073725,1,160,19127000
1724389766597000,10876,1807795797,0,0,172,74073725,1,160,20018000
1724389786612000,10877,1807795957,0,0,172,74073725,1,160,20015000
1724389806429000,10878,1807796117,0,0,172,74073725,1,160,19817000
