monotonic_ns,seq,timestamp,marker,payload_type,packet_bytes,ssrc,seq_delta,ts_delta,wall_delta_ns
1724369512137000,23432,22240,0,0,172,1264029031,1,160,19404000
1724369532097000,23433,22400,0,0,172,1264029031,1,160,19960000
1724369552323000,23434,22560,0,0,172,1264029031,1,160,20226000
1724369572521000,23435,22720,0,0,172,1264029031,1,160,20198000
1724369591984000,23436,22880,0,0,172,1264029031,1,160,19463000
1724369612269000,23437,23040,0,0,172,1264029031,1,160,20285000
1724369631503000,23438,23200,0,0,172,1264029031,1,160,19234000
1724369652730000,23439,23360,0,0,172,1264029031,1,160,21227000
1724369673099000,23440,23520,0,0,172,1264029031,1,160,20369000
1724369692346000,23441,23680,0,0,172,1264029031,1,160,19247000
1724369712657000,23442,23840,0,0,172,1264029031,1,160,20311000
1724369732884000,23443,24000,0,0,172,1264029031,1,160,20227000
1724369753097000,23444,24160,0,0,172,1264029031,1,160,20213000
1724369772275000,23445,24320,0,0,172,1264029031,1,160,19178000
1724369792508000,23446,24480,0,0,172,1264029031,1,160,20233000
1724369812727000,23447,24640,0,0,172,1264029031,1,160,20219000
1724369832931000,23448,24800,0,0,172,1264029031,1,160,20204000
1724369852306000,23449,24960,0,0,172,1264029031,1,160,19375000
1724369872474000,23450,25120,0,0,172,1264029031,1,160,20168000
1724369892636000,23451,25280,0,0,172,1264029031,1,160,20162000
1724369912984000,23452,25440,0,0,172,1264029031,1,160,20348000
1724369931540000,23453,25600,0,0,172,1264029031,1,160,18556000
1724369952103000,23454,25760,0,0,172,1264029031,1,160,20563000
1724369971500000,23455,25920,0,0,172,1264029031,1,160,19397000
1724369992739000,23456,26080,0,0,172,1264029031,1,160,21239000
1724370013030000,23457,26240,0,0,172,1264029031,1,160,20291000
1724370032350000,23458,26400,0,0,172,1264029031,1,160,19320000
1724370051875000,23459,26560,0,0,172,1264029031,1,160,19525000
1724370073031000,23460,26720,0,0,172,1264029031,1,160,21156000
1724370092220000,23461,26880,0,0,172,1264029031,1,160,19189000
1724370112474000,23462,27040,0,0,172,1264029031,1,160,20254000
1724370132735000,23463,27200,0,0,172,1264029031,1,160,20261000
1724370152269000,23464,27360,0,0,172,1264029031,1,160,19534000
1724370171571000,23465,27520,0,0,172,1264029031,1,160,19302000
1724370192798000,23466,27680,0,0,172,1264029031,1,160,21227000
1724370212430000,23467,27840,0,0,172,1264029031,1,160,19632000
1724370232704000,23468,28000,0,0,172,1264029031,1,160,20274000
1724370252712000,23469,28160,0,0,172,1264029031,1,160,20008000
1724370272880000,23470,28320,0,0,172,1264029031,1,160,20168000
1724370292768000,23471,28480,0,0,172,1264029031,1,160,19888000
1724370313014000,23472,28640,0,0,172,1264029031,1,160,20246000
1724370332232000,23473,28800,0,0,172,1264029031,1,160,19218000
1724370352417000,23474,28960,0,0,172,1264029031,1,160,20185000
1724370372583000,23475,29120,0,0,172,1264029031,1,160,20166000
1724370392932000,23476,29280,0,0,172,1264029031,1,160,20349000
1724370413208000,23477,29440,0,0,172,1264029031,1,160,20276000
1724370432495000,23478,29600,0,0,172,1264029031,1,160,19287000
1724370451806000,23479,29760,0,0,172,1264029031,1,160,19311000
1724370472963000,23480,29920,0,0,172,1264029031,1,160,21157000
1724370493214000,23481,30080,0,0,172,1264029031,1,160,20251000
1724370512492000,23482,30240,0,0,172,1264029031,1,160,19278000
1724370532764000,23483,30400,0,0,172,1264029031,1,160,20272000
1724370552955000,23484,30560,0,0,172,1264029031,1,160,20191000
1724370572886000,23485,30720,0,0,172,1264029031,1,160,19931000
1724370592855000,23486,30880,0,0,172,1264029031,1,160,19969000
1724370613067000,23487,31040,0,0,172,1264029031,1,160,20212000
1724370632380000,23488,31200,0,0,172,1264029031,1,160,19313000
1724370652580000,23489,31360,0,0,172,1264029031,1,160,20200000
1724370672755000,23490,31520,0,0,172,1264029031,1,160,20175000
1724370692983000,23491,31680,0,0,172,1264029031,1,160,20228000
1724370712222000,23492,31840,0,0,172,1264029031,1,160,19239000
1724370731873000,23493,32000,0,0,172,1264029031,1,160,19651000
1724370752257000,23494,32160,0,0,172,1264029031,1,160,20384000
