monotonic_ns,seq,timestamp,marker,payload_type,packet_bytes,ssrc,seq_delta,ts_delta,wall_delta_ns
1725129080068000,4064,371852132,0,0,172,437012093,1,160,19913000
1725129100585000,4065,371852292,0,0,172,437012093,1,160,20517000
1725129120101000,4066,371852452,0,0,172,437012093,1,160,19516000
1725129140263000,4067,371852612,0,0,172,437012093,1,160,20162000
1725129161894000,4068,371852772,0,0,172,437012093,1,160,21631000
1725129180059000,4069,371852932,0,0,172,437012093,1,160,18165000
1725129200081000,4070,371853092,0,0,172,437012093,1,160,20022000
1725129220133000,4071,371853252,0,0,172,437012093,1,160,20052000
1725129240293000,4072,371853412,0,0,172,437012093,1,160,20160000
1725129260521000,4073,371853572,0,0,172,437012093,1,160,20228000
1725129280069000,4074,371853732,0,0,172,437012093,1,160,19548000
1725129300154000,4075,371853892,0,0,172,437012093,1,160,20085000
1725129320276000,4076,371854052,0,0,172,437012093,1,160,20122000
1725129340197000,4077,371854212,0,0,172,437012093,1,160,19921000
1725129360120000,4078,371854372,0,0,172,437012093,1,160,19923000
1725129380760000,4079,371854532,0,0,172,437012093,1,160,20640000
1725129400268000,4080,371854692,0,0,172,437012093,1,160,19508000
1725129420084000,4081,371854852,0,0,172,437012093,1,160,19816000
1725129440178000,4082,371855012,0,0,172,437012093,1,160,20094000
1725129460204000,4083,371855172,0,0,172,437012093,1,160,20026000
1725129480090000,4084,371855332,0,0,172,437012093,1,160,19886000
1725129500165000,4085,371855492,0,0,172,437012093,1,160,20075000
1725129520970000,4086,371855652,0,0,172,437012093,1,160,20805000
1725129540300000,4087,371855812,0,0,172,437012093,1,160,19330000
1725129560199000,4088,371855972,0,0,172,437012093,1,160,19899000
1725129580140000,4089,371856132,0,0,172,437012093,1,160,19941000
1725129600021000,4090,371856292,0,0,172,437012093,1,160,19881000
1725129620144000,4091,371856452,0,0,172,437012093,1,160,20123000
1725129640266000,4092,371856612,0,0,172,437012093,1,160,20122000
1725129660098000,4093,371856772,0,0,172,437012093,1,160,19832000
1725129680011000,4094,371856932,0,0,172,437012093,1,160,19913000
1725129700015000,4095,371857092,0,0,172,437012093,1,160,20004000
1725129720328000,4096,371857252,0,0,172,437012093,1,160,20313000
